Post Link,Title,DateTime,Reactions,Shares,Desc,Images,Links,Video,All Text,Visible Comments,PostID,Reactions URL
https://www.facebook.com/permalink.php?story_fbid=1617843091849936&id=1617783978522514&match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,#KalypoChallenge in #Ghana #Kalypo,"Wednesday, October 12, 2016 at 5:20pm",,,+2,"https://scontent.xx.fbcdn.net/v/t1.0-9/14570375_1617842928516619_8483943892168198162_n.jpg?oh=4926d99edc1769b2b6464134e65ea41a&oe=58F52247

https://fb-s-b-a.akamaihd.net/h-ak-xpl1/v/t1.0-0/s261x260/14716234_1617842921849953_5339915108216675518_n.jpg?oh=a16a31ab6adbbc0dddc9763cab37c4e9&oe=58B3B4CD&__gda__=1488276591_413a0e0b5b8da3d61bc6576e779d1ce1

https://fb-s-a-a.akamaihd.net/h-ak-xla1/v/t1.0-0/p160x160/14702285_1617842925183286_7037656093320212929_n.jpg?oh=1515bbdc2ae7e40f4c671c1224037dea&oe=58BF4EE5&__gda__=1488999232_61986aa7d1ec0d76ae9752c7d5b3d580

https://fb-s-b-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s280x280/14720606_1617843011849944_6035989116599759499_n.png?oh=e11ee8045e93c4d89ea6b9c039b267c1&oe=58C5F361&__gda__=1488319582_2a5d81b2640e595d6abe91bcc961361d",,,Like PageKalypoChallenge added 5 new photos.October 12 · #KalypoChallenge in #Ghana #Kalypo+2,11 1LikeShow more reactionsCommentShare,1617843091849936,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1226169347434653&set=a.258416430876621.79898.100001247987220&type=3,"And now ladies and Gentlemen,we resent to you the winner of our #KalypoChallenge","Saturday, October 8, 2016 at 6:59pm",,,,https://fb-s-d-a.akamaihd.net/h-ak-xfp1/v/t1.0-0/s526x395/14591702_1226169347434653_8305199002713758295_n.jpg?oh=8527841cdfbf893f7ed66440c6994196&oe=58BF29D5&__gda__=1488416515_c9f91e785b0eb35dfb9323742bb94d54,,,"Napaga Tia SulemanaOctober 8 · And now ladies and Gentlemen,we resent to you the winner of our #KalypoChallenge",7 Comments13186149 149LikeLikeLoveHahaWowSadAngryShare,1226169627434625,
https://www.facebook.com/ameyawofficial/posts/10154675949738689?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Oh no! My Facebook and instagram inbox/dm is full of #kalypochallenge photos. I beg guys i give up. No more,"Saturday, October 8, 2016 at 11:01am",,,,,,,Like PageAmeyaw DebrahOctober 8 · Oh no! My Facebook and instagram inbox/dm is full of #kalypochallenge photos. I beg guys i give up. No more,30 Comments1 Share158611221 221LikeLikeLoveHahaWowSadAngryCommentShare,10154675949738689,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1394028007288866&set=a.213216662036679.60689.100000450395268&type=3,"#Kalypochallenge  A sip will make u reason well, try it it works like magic","Saturday, October 8, 2016 at 11:43am",,,,https://fb-s-d-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s526x395/14522803_1394028007288866_6504740969556315263_n.jpg?oh=b7ed61cc215835b4fa63ae40eff335d6&oe=58BA5D22&__gda__=1492533277_e3b9925da85ea7d13829537d379ff614,,,"Na YaOctober 8 · #Kalypochallenge  A sip will make u reason well, try it it works like magic",9 Comments1 Share15874170 170LikeLikeLoveHahaWowSadAngryCommentShare,1394028033955530,
https://www.facebook.com/kris.kross.92754/posts/1617713481855394?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Check this out Special kalyfie The kalypolisation and it's dominance,"Saturday, October 8, 2016 at 12:13pm",,,"Na YaOctober 8 · #Kalypochallenge  A sip will make u reason well, try it it works like magic",https://fb-s-d-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s526x395/14522803_1394028007288866_6504740969556315263_n.jpg?oh=b7ed61cc215835b4fa63ae40eff335d6&oe=58BA5D22&__gda__=1492533277_e3b9925da85ea7d13829537d379ff614,,,"Kris Kross shared Na Ya's post.October 8 · Check this out Special kalyfie The kalypolisation and it's dominanceNa YaOctober 8 · #Kalypochallenge  A sip will make u reason well, try it it works like magic",17118 18LikeLikeLoveHahaWowSadAngryCommentShare,1617713481855394,
https://www.facebook.com/MajidMichelWorldWide/posts/971029036375873?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,So funny... This Man Batching With Kalypo Is All You Need As Motivation This Week,"Monday, October 10, 2016 at 12:24pm",,,Video: #KalypoChallenge Gets crazier as man bathes with Kalypo juice - Golanzo.com​It would seem the #KalypoChallenge is not slowing down anytime soon as more and more people join in with their creative and crazy ideas. The social media…golanzo.com,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDIKUv4qXSpGbkJ&w=470&h=246&url=http%3A%2F%2Fgolanzo.com%2Fwp-content%2Fuploads%2F2016%2F10%2F7374217401465_7707892553311.jpg&cfs=1&upscale=1&sx=0&sy=103&sw=640&sh=335&hash=AQCteQLZvc_bChEz,http://l.facebook.com/l.php?u=http%3A%2F%2Fgolanzo.com%2Fvideo-kalypochallenge-gets-crazier-as-man-bathes-with-kalypo-juice%2F%23.V_uIQj-Vi4A.facebook&h=PAQGJ9KYk&enc=AZNs2zK7IDaR9jPktDqEfK_ANbB2i7m199M7MF6MdIMB3bKIk9b-ntZzWncDaM-c3g5iM25f_6-fhGc5cpb9ipDWw3-LTPDyw6sIrw46472C5-lOkynnMDRIwxhDuiCN33nyloSXIuiGNfUPNof4qPrS9AHHwCpYy7TF0XiBnlL92Sj7AXxYeV4vohJWVMD_B4jo2mWi1UMD5I3NonhG-SQV&s=1,,Like PageMajid Michel MMOctober 10 · So funny... This Man Batching With Kalypo Is All You Need As Motivation This WeekVideo: #KalypoChallenge Gets crazier as man bathes with Kalypo juice - Golanzo.com​It would seem the #KalypoChallenge is not slowing down anytime soon as more and more people join in with their creative and crazy ideas. The social media…golanzo.com,6 Comments2 Shares9595 Charles Dangerforld Tandoh and 94 othersLikeLikeLoveHahaWowSadAngryCommentShare,971029036375873,
https://www.facebook.com/permalink.php?story_fbid=1030929033686685&id=100003087931712&match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,#Kalypochallenge I've got my kalypo on.,"Monday, October 10, 2016 at 10:40am",,,,"https://fb-s-c-a.akamaihd.net/h-ak-xal1/v/t1.0-0/p235x165/14657376_1030928970353358_4477138754047351993_n.jpg?oh=fb15fdc4339fe5ed28e3b205af80e060&oe=58B24D44&__gda__=1488106305_b2e15dbbdd9538247b21d6c4379bb1ff

https://fb-s-c-a.akamaihd.net/h-ak-xaf1/v/t1.0-0/p240x240/14568093_1030928987020023_2743619154158418399_n.jpg?oh=83f9bc4d86dd9a46756ab41e4b9b57ae&oe=58CBB908&__gda__=1492990723_9b9781101749095a4b3370931e703f67",,,Kwesi Richard - Kwrisford added 2 new photos — feeling crazy with Chika Adora and 6 others.October 10 · #Kalypochallenge I've got my kalypo on.,5 Comments1 Share4444 44LikeShow more reactionsCommentShare,1030929033686685,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1181560308577046&set=a.111216162278138.12661.100001692631015&type=3,"Lol #kalypochallenge For a long time,i tasted kalypo today..","Saturday, October 8, 2016 at 6:41pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s526x395/14516573_1181560308577046_3056098596195617339_n.jpg?oh=73747fb284752a7ae49392a57aa2bd92&oe=58C0CAC8&__gda__=1488560874_b7fb3d8687201c1499b8b988b5c26118,,,"Coby RymzOctober 8 · Oduponkpehe · Lol #kalypochallenge For a long time,i tasted kalypo today..",3 Comments1 Share4242 42LikeLikeLoveHahaWowSadAngryShare,1181560381910372,
https://www.facebook.com/1617783978522514/photos/a.1617800655187513.1073741829.1617783978522514/1617829845184594/?type=3,"Finally, a place to fill your tank up! :) #KalypoChallenge  #Kalypo","Wednesday, October 12, 2016 at 4:52pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s480x480/14650447_1617829845184594_5094990872416058088_n.jpg?oh=12e3d78073f9d105c91166482126622f&oe=58FBFD3D&__gda__=1492481026_6d6c4c18ac3e70cec44f6394a2279d35,,,"Like PageKalypoChallengeOctober 12 · Finally, a place to fill your tank up! :) #KalypoChallenge  #Kalypo",22 2LikeLikeLoveHahaWowSadAngryCommentShare,1617829845184594,
https://www.facebook.com/elijah.oheneba/posts/1170432926351869?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"The #KalypoChallenge  continues unabated. The idea behind it is that, there is a political leader seeking to climb the seat of presidency. Among his primary idea is 1 district 1 factory. He exhibit commitment to prosecute this idea by patronising made in Ghana drink ie Kalypo. As his follower, I reflect the shadow of my leader. Breakfast can't be better without Nana Addo's drink-Kalypo. Kalypo Ey3 d3 papa.  #PatronizeMadeInGH... #1District1Factory #NanaB3ba  #AriseForChange See More","Friday, October 7, 2016 at 10:32am",,,,"https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p320x320/14484604_1170432729685222_1266434862317229026_n.jpg?oh=f244642135565a8d6427a27a03658245&oe=58FD0BF1&__gda__=1489027578_c013737385b44e29d57f93b02551382f

https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s280x280/14494782_1170432826351879_3916735358712166735_n.jpg?oh=20de21e6f9faa059f43c4c79f94af06d&oe=58B59A51&__gda__=1488519514_cde44248dc47066cfbb41c3343f814d5

https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s280x280/14495451_1170432879685207_8954663095333817729_n.jpg?oh=dedb599503fc8b54869850181639d8ec&oe=58BF921A&__gda__=1488923921_3234da570750d8dd95cd30af31968ffe",,,"Kwame Ohene added 3 new photos.October 7 · The #KalypoChallenge  continues unabated. The idea behind it is that, there is a political leader seeking to climb the seat of presidency. Among his primary idea is 1 district 1 factory. He exhibit commitment to prosecute this idea by patronising made in Ghana drink ie Kalypo. As his follower, I reflect the shadow of my leader. Breakfast can't be better without Nana Addo's drink-Kalypo. Kalypo Ey3 d3 papa.  #PatronizeMadeInGH... #1District1Factory #NanaB3ba  #AriseForChange See More",8 Comments3 Shares18692197 197LikeLikeLoveHahaWowSadAngryCommentShare,1170432926351869,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=10209152859751383&set=a.3298577736064.145032.1016513645&type=3,"OUR Hajia , you do all. Let's join hands and promote made in Ghana goods .#KalypoChallenge #PromotingMadeInGh","Thursday, October 6, 2016 at 4:04pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s526x395/14494859_10209152859751383_5583550249204676951_n.jpg?oh=0ebc00e63064e51244d58c595bbf02e4&oe=58C768D8&__gda__=1492708019_529e74037201fad9eb7a844cc1702caa,,,"Jaleel W Wonder YendiOctober 6 · Tamale · OUR Hajia , you do all. Let's join hands and promote made in Ghana goods .#KalypoChallenge #PromotingMadeInGh",3 Comments2 Shares1092111 111LikeLikeLoveHahaWowSadAngryCommentShare,10209152860231395,
https://www.facebook.com/tikklespub/posts/193087701125669?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Ok. So #kalypochallenge is ongoing and we are wondering which is your favourite flavour? Did you know you could get #kalyppo at #TikklesRoyalPUB anyday, anytime? Pass through........","Wednesday, October 5, 2016 at 6:53pm",,,,,,,"Like PageTikkles Royal PUBOctober 5 · Ok. So #kalypochallenge is ongoing and we are wondering which is your favourite flavour? Did you know you could get #kalyppo at #TikklesRoyalPUB anyday, anytime? Pass through........",9211 11LikeLikeLoveHahaWowSadAngryCommentShare,193087701125669,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=941740032622165&set=a.930322107097291.1073741828.100003585312968&type=3,My office is ready for the #KalypoChallenge,"Thursday, October 6, 2016 at 9:40am",,,,https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s526x395/14479605_941740032622165_1002683660659620963_n.jpg?oh=61b20a569e17f3e7a67f27f9e11fbf92&oe=58C0F40E&__gda__=1488908562_23ba7c4bcbd7ced293aaf887037b2383,,,William YawagyeiOctober 6 · My office is ready for the #KalypoChallenge,3 Comments1 Share718 8LikeShow more reactionsCommentShare,941740065955495,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1120072934750923&set=a.104948696263357.10774.100002446819111&type=3,#Kalypochallenge d33d3w,"Friday, October 7, 2016 at 5:21pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xpa1/v/t1.0-0/s526x395/14632807_1120072934750923_7324619498086350906_n.jpg?oh=3698999a1e53be31408d4a6a8dd8c039&oe=58F85193&__gda__=1489431633_71f456da9d211b55e5af85ec7805c236,,,Nana Quaqu Appiah James drinking something that makes me smile.....more.October 7 · #Kalypochallenge d33d3w,1 Comment1616 16LikeShow more reactionsCommentShare,1120073101417573,
https://www.facebook.com/Iamformahama/posts/330389147327595?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"President Mahama endorses Ghana made horse-man shoes and others, to promote the local industry. It is good that Opana is now following.  #KalypoChallenge #JMToaso #VoteJM2016 #BA4JM","Friday, October 7, 2016 at 8:47am",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xlp1/v/t1.0-0/p235x165/14570450_330388260661017_8889027787803522818_n.jpg?oh=11ec168299f4df1112ab3f6d267bcfb9&oe=58AF1AE7&__gda__=1489222371_16b751ee2253912233282d4409d56028

https://fb-s-c-a.akamaihd.net/h-ak-xpa1/v/t1.0-0/s370x247/14606383_330388267327683_203776695017669467_n.jpg?oh=8d7225d1757f73c34d531cc485fce891&oe=58FB529D&__gda__=1488875087_d970d24dc90c44a7fa138b81c82e8e49",,,"Like PageI AM for Mahama added 2 new photos.October 7 · President Mahama endorses Ghana made horse-man shoes and others, to promote the local industry. It is good that Opana is now following.  #KalypoChallenge #JMToaso #VoteJM2016 #BA4JM",7 Comments5 Shares2253228 228LikeLikeLoveHahaWowSadAngryCommentShare,330389147327595,
https://www.facebook.com/samatcharles.junior/posts/1799837300274060?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG8gY2hhbGxlbmdl,"#indeed I give up... ","Saturday, October 8, 2016 at 12:45pm",,,Ameyaw DebrahLike PageOctober 7 · I give up...goodnight #kalypochallenge,https://scontent.xx.fbcdn.net/v/t1.0-9/14484871_10154674282528689_2123529189760671744_n.jpg?oh=261ebcd1d2976af38492d1eb80063e80&oe=58B35A56,,,Samat Charles Junior shared Ameyaw Debrah's photo.October 8 · #indeed I give up...  #kalypo challenge season 1 :DAmeyaw DebrahLike PageOctober 7 · I give up...goodnight #kalypochallenge,2 Comments15217 17LikeShow more reactionsCommentShare,1799837300274060,
https://www.facebook.com/doris.young.98096/posts/1654008964891168?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Okay so i decided to sip mine today. #kalypochallenge. #Nanab3ba. #amforchange... Na anka 3bey3den na ay3 wo ya..😂😂😂😉😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂....lol,"Saturday, October 8, 2016 at 11:52am",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xaf1/v/t1.0-0/p235x165/14600901_1654008891557842_4975652093153269047_n.jpg?oh=22998564f7d462cc32c44a2745c00090&oe=58CBDA53&__gda__=1492533080_8d195eab0a7cff153fc6558e7653e115

https://fb-s-b-a.akamaihd.net/h-ak-xpf1/v/t1.0-0/p235x165/14610979_1654008938224504_836365137680142582_n.jpg?oh=79801f195bf2ac199821dd56410bf740&oe=58B199FA&__gda__=1488451965_e95d6b9151a7e807e7128caaa26788e5",,,Doris Young added 2 new photos.October 8 · Okay so i decided to sip mine today. #kalypochallenge. #Nanab3ba. #amforchange... Na anka 3bey3den na ay3 wo ya..😂😂😂😉😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂....lol,11 Comments12032126 126LikeLikeLoveHahaWowSadAngryCommentShare,1654008964891168,
https://www.facebook.com/sasughana/posts/660011637505512?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,These two photos have brought the #kalyppochallenge to an abrupt end. 😂😂😂 #kalypochallenge #kalyppo #kalypo #Ghana #NPP ➡ http://sasugh.blogspot.com/,"Sunday, October 9, 2016 at 6:12pm",,,,"https://fb-s-d-a.akamaihd.net/h-ak-xlp1/v/t1.0-0/s480x480/14590470_660006274172715_1344886221678666048_n.jpg?oh=f7f59dcee2da4767c6676d73b3db61b3&oe=58B8EBED&__gda__=1488256489_6660c6ac7ee508790fe3b569f14f38d3

https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p480x480/14522795_660006297506046_3536336747400087399_n.jpg?oh=21e6afe945b4f1c13f19a17a33c74c66&oe=58FD30F8&__gda__=1492522468_d3b2ca411b7197831fd50f916fd15a0f",,,Like PageSasuGhana added 2 new photos.October 9 · These two photos have brought the #kalyppochallenge to an abrupt end. 😂😂😂 #kalypochallenge #kalyppo #kalypo #Ghana #NPP ➡ http://sasugh.blogspot.com/,2 Shares44 4LikeLikeLoveHahaWowSadAngryCommentShare,660011637505512,
https://www.facebook.com/sidekickgh/photos/a.327345964101529.1073741829.271437306359062/646438408858948/?type=3,The power of user-generated content on social media. Let the Kalyppo Juice campaign begin. ‪#‎kalypochallenge‬,"Thursday, October 6, 2016 at 3:13pm",,,,https://scontent.xx.fbcdn.net/v/t1.0-9/14495431_646438408858948_8324702571564998499_n.jpg?oh=6920e00a40b78e445a2e707dbbd7aa75&oe=58FAFF4C,,,Like PageSidekick Social MediaOctober 6 · The power of user-generated content on social media. Let the Kalyppo Juice campaign begin. ‪#‎kalypochallenge‬,1 Share66 6LikeLikeLoveHahaWowSadAngryCommentShare,646438408858948,
https://www.facebook.com/henry.junior2/posts/10210813158833597?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,#KalypoChallenge one man one kalypo #Bam,"Friday, October 7, 2016 at 3:28pm",,,,"https://fb-s-d-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s480x480/14502921_10210813155113504_7614160402313126436_n.jpg?oh=640f278b0dff4106f183eca3bbb80999&oe=58F890EA&__gda__=1488667532_fc307823f61c39ea08812c188d8c226f

https://fb-s-c-a.akamaihd.net/h-ak-xpa1/v/t1.0-0/p160x160/14581292_10210813156593541_7918283533593589992_n.jpg?oh=127a5f629e1f23538a70b0df1f27ea8b&oe=58C56671&__gda__=1487858259_a0fd2284f11d849de054eb7f0b042e34

https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p160x160/14517555_10210813157153555_9149612666021792931_n.jpg?oh=ff020f692502ee69edf5803d1c061dc1&oe=58BAD0E5&__gda__=1489685210_2110ecc09b2dd058306e969570e10da7

https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s280x280/14516585_10210813158433587_1146897925890356624_n.jpg?oh=830fc3049012826d9516029c0b0123fc&oe=58F71B23&__gda__=1488100680_eb5cd5cc1c9119ef55e3a1e57f9bd7a6",,,Henry Hay Junior added 4 new photos — with Nora Y. Ampomah and 2 others.October 7 · #KalypoChallenge one man one kalypo #Bam,20 Comments69776 Mheari-Golda Addo and 75 othersLikeShow more reactionsCommentShare,10210813158833597,
https://www.facebook.com/saalim.bamba/posts/1462752480418186?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Had a sip as I step out for work #kalypochallenge,"Friday, October 7, 2016 at 8:41am",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s480x480/14502721_1462752403751527_5615645612453808768_n.jpg?oh=481eadf715ca4808d15c9ef0ccab0e90&oe=58C5DF43&__gda__=1488838728_e33eb5ca27789a59ee210f746dd1c11f

https://fb-s-c-a.akamaihd.net/h-ak-xft1/v/t1.0-0/s240x240/14523209_1462752437084857_3941847173189477357_n.jpg?oh=080bdfa1bf37eecbfea75d9937a72023&oe=58F71668&__gda__=1488773421_9ec9a5a9d243e2828e1261f730e6f1d4

https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s240x240/14520613_1462752457084855_7499657036483857768_n.jpg?oh=430897a4352030327d67738a65572e55&oe=58B3585C&__gda__=1487991383_43b588a3655a14731151e63329ba1614",,,Saalim Mansuru added 3 new photos — with Abubakari Suayima and 8 others.October 7 · Had a sip as I step out for work #kalypochallenge,9 Comments1 Share1321133 133LikeLikeLoveHahaWowSadAngryShare,1462752480418186,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1446889498659255&set=a.169534489728102.45012.100000146565991&type=3,"Ah well, am i not a ghanaian entitled to freedom of choice??? I choose Kalyppo. #kalyppo Squids + kalyppo= lunch. #kalypochallenge... If you cant beat them🙅🙅🙅, .......join Us🙆🙆🙆!!!!! See More","Friday, October 7, 2016 at 7:11pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p480x480/14485094_1446889498659255_2483517943100258990_n.jpg?oh=0d04385ab4bd2919ab682185fe0da537&oe=58BF7796&__gda__=1489445300_cc1829ceebb0626427d49c155ea2a2f1,,,"Amma Serwaa Bonsu Ampaafo feeling sweet.October 7 · Ah well, am i not a ghanaian entitled to freedom of choice??? I choose Kalyppo. #kalyppo Squids + kalyppo= lunch. #kalypochallenge... If you cant beat them🙅🙅🙅, .......join Us🙆🙆🙆!!!!! See More",13 Comments2 Shares13475146 146LikeShow more reactionsCommentShare,1446889565325915,
https://www.facebook.com/groups/1147842231899975/permalink/1510018512349010/?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Agenda promoting Ghana made products.,"Thursday, October 6, 2016 at 1:43pm",,,,"https://scontent.xx.fbcdn.net/v/t1.0-9/s851x315/14492419_1438478496168370_2837955970430635471_n.jpg?oh=bb44db165f245aea7375683d517682fc&oe=58B74DFB

https://fb-s-b-a.akamaihd.net/h-ak-xfp1/v/t1.0-0/p160x160/14606454_1438478562835030_1294501378678386608_n.jpg?oh=a3dab931029ee02a4ae0d406bd1266ca&oe=58BAD4DB&__gda__=1488659725_133c985f7077295c736514e1c9efbaee

https://fb-s-d-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s235x165/14581568_1438478646168355_2849545003816822304_n.jpg?oh=3ac634a116de583cb690b8abc3c36af8&oe=58AF4E0F&__gda__=1492943661_a8f7e5ba75aac48b84f4c6dc5d498a2f

https://fb-s-a-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p296x100/14469720_1438478716168348_485720527414371907_n.jpg?oh=11c73418c7508a311424274d4b0f0784&oe=58BF4D91&__gda__=1489284412_1160f85a4c2ab59867f9450555ad0a99",,,‎Zakari Jony Ali‎ to PAMPASO ON MONTIE FM 100.1-MUGABE MAASEOctober 6 · Agenda promoting Ghana made products.  Veep Bought two of Katanka cars to indicate Governments dedication to promote locally produce goods. #KalypoChallenge,2 Comments6565 65LikeShow more reactionsShare,1510018512349010,
